Time	Event Type	Plate ID	Insp. ID	Plate Type	Light Path	Setting	Project	Experiment	User Name	Group	Duration
2019/11/01 12:10:45	Plate Move - Imager to Stage	11020		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p41-2-MemGold 2-25-Oct-19-4C-[2]	fayal	Minor	0 minute
2019/11/01 12:10:03	Plate Inspection (Scheduled)	11020	106785	96 Well Greiner Hanging, 1 Drop	Ultraviolet	UV 1000ms (default), UV 250ms	Fayal	p41-2-MemGold 2-25-Oct-19-4C-[2]	fayal	Minor	0.3 minute
2019/11/01 12:09:58	Plate Inspection (Scheduled)	11020	106785	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Fayal	p41-2-MemGold 2-25-Oct-19-4C-[2]	fayal	Minor	0.1 minute
2019/11/01 12:09:34	Plate Inspection (Scheduled)	11020	106784	96 Well Greiner Hanging, 1 Drop	Ultraviolet	UV 1000ms (default), UV 250ms	Fayal	p41-2-MemGold 2-25-Oct-19-4C-[2]	fayal	Minor	0.3 minute
2019/11/01 12:09:30	Plate Inspection (Scheduled)	11020	106784	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Fayal	p41-2-MemGold 2-25-Oct-19-4C-[2]	fayal	Minor	0.1 minute
2019/11/01 12:09:03	Plate Inspection (Scheduled)	11020	106783	96 Well Greiner Hanging, 1 Drop	Ultraviolet	UV 1000ms (default), UV 250ms	Fayal	p41-2-MemGold 2-25-Oct-19-4C-[2]	fayal	Minor	0.4 minute
2019/11/01 12:08:58	Plate Inspection (Scheduled)	11020	106783	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Fayal	p41-2-MemGold 2-25-Oct-19-4C-[2]	fayal	Minor	0.1 minute
2019/11/01 12:08:19	Plate Inspection (Scheduled)	11020	106782	96 Well Greiner Hanging, 1 Drop	Ultraviolet	UV 1000ms (default), UV 250ms	Fayal	p41-2-MemGold 2-25-Oct-19-4C-[2]	fayal	Minor	0.6 minute
2019/11/01 12:08:12	Plate Inspection (Scheduled)	11020	106782	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Fayal	p41-2-MemGold 2-25-Oct-19-4C-[2]	fayal	Minor	0.1 minute
2019/11/01 12:07:39	Plate Move - Imager to Stage	11019		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p41-1-MPD Suite-25-Oct-19-4C-[2]	fayal	Minor	0 minute
2019/11/01 12:07:13	Plate Move - Storage to Stage	11020		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p41-2-MemGold 2-25-Oct-19-4C-[2]	fayal	Minor	0 minute
2019/11/01 12:07:03	Plate Inspection (Scheduled)	11019	106781	96 Well Greiner Hanging, 1 Drop	Ultraviolet	UV 1000ms (default), UV 250ms	Fayal	p41-1-MPD Suite-25-Oct-19-4C-[2]	fayal	Minor	0.3 minute
2019/11/01 12:06:58	Plate Inspection (Scheduled)	11019	106781	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Fayal	p41-1-MPD Suite-25-Oct-19-4C-[2]	fayal	Minor	0.1 minute
2019/11/01 12:06:29	Plate Move - Storage to Stage	11019		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p41-1-MPD Suite-25-Oct-19-4C-[2]	fayal	Minor	0 minute
2019/11/01 11:55:02	Plate Move - Imager to Stage	11026		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-3-OPT-12-[2]+0.15mM btx 4C	fayal	Minor	0 minute
2019/11/01 11:54:15	Plate Inspection (Scheduled)	11026	106780	96 Well Greiner Hanging, 1 Drop	Ultraviolet	UV 1000ms (default), UV 500ms, UV 250ms	Fayal	p42-3-OPT-12-[2]+0.15mM btx 4C	fayal	Minor	0.5 minute
2019/11/01 11:54:10	Plate Inspection (Scheduled)	11026	106780	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Fayal	p42-3-OPT-12-[2]+0.15mM btx 4C	fayal	Minor	0.1 minute
2019/11/01 11:53:39	Plate Move - Storage to Stage	11026		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-3-OPT-12-[2]+0.15mM btx 4C	fayal	Minor	0 minute
2019/11/01 11:52:16	Plate Move - Imager to Stage	11025		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-2-Additive Screen-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0 minute
2019/11/01 11:51:29	Plate Inspection (Scheduled)	11025	106779	96 Well Greiner Hanging, 1 Drop	Ultraviolet	UV 1000ms (default), UV 500ms, UV 250ms	Fayal	p42-2-Additive Screen-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0.5 minute
2019/11/01 11:51:25	Plate Inspection (Scheduled)	11025	106779	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Fayal	p42-2-Additive Screen-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0.1 minute
2019/11/01 11:50:55	Plate Move - Storage to Stage	11025		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-2-Additive Screen-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0 minute
2019/11/01 11:47:35	Plate Move - Imager to Stage	11024		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-1-Silver Bullets-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0 minute
2019/11/01 11:46:48	Plate Inspection (Scheduled)	11024	106778	96 Well Greiner Hanging, 1 Drop	Ultraviolet	UV 1000ms (default), UV 500ms, UV 250ms	Fayal	p42-1-Silver Bullets-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0.5 minute
2019/11/01 11:46:44	Plate Inspection (Scheduled)	11024	106778	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Fayal	p42-1-Silver Bullets-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0.1 minute
2019/11/01 11:46:12	Plate Inspection (Scheduled)	11024	106777	96 Well Greiner Hanging, 1 Drop	Ultraviolet	UV 1000ms (default), UV 500ms, UV 250ms	Fayal	p42-1-Silver Bullets-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0.5 minute
2019/11/01 11:46:07	Plate Inspection (Scheduled)	11024	106777	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Fayal	p42-1-Silver Bullets-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0.1 minute
2019/11/01 11:45:36	Plate Move - Storage to Stage	11024		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-1-Silver Bullets-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0 minute
2019/11/01 08:12:32	Plate Move - Imager to Stage	11026		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-3-OPT-12-[2]+0.15mM btx 4C	fayal	Minor	0 minute
2019/11/01 08:04:20	Plate Inspection (Scheduled)	11026	106771	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p42-3-OPT-12-[2]+0.15mM btx 4C	fayal	Minor	8 minutes
2019/11/01 08:03:47	Plate Move - Imager to Stage	11025		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-2-Additive Screen-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0 minute
2019/11/01 08:03:13	Plate Move - Storage to Stage	11026		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-3-OPT-12-[2]+0.15mM btx 4C	fayal	Minor	0 minute
2019/11/01 07:55:45	Plate Inspection (Scheduled)	11025	106769	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p42-2-Additive Screen-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	7.8 minutes
2019/11/01 07:55:12	Plate Move - Imager to Stage	11024		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-1-Silver Bullets-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0 minute
2019/11/01 07:54:36	Plate Move - Storage to Stage	11025		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-2-Additive Screen-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0 minute
2019/11/01 07:47:45	Plate Inspection (Scheduled)	11024	106768	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p42-1-Silver Bullets-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	7.3 minutes
2019/11/01 07:47:14	Plate Move - Storage to Stage	11024		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-1-Silver Bullets-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0 minute
2019/11/01 06:16:12	Plate Move - Imager to Stage	10810		96 Well Greiner Hanging, 1 Drop	Plate Movement		trek1s131c	Tray40_4C_TK1SC_9mgml_1:1	abhisek	Minor	0 minute
2019/11/01 06:11:50	Plate Inspection (Scheduled)	10810	106766	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	trek1s131c	Tray40_4C_TK1SC_9mgml_1:1	abhisek	Minor	4.1 minutes
2019/11/01 06:11:17	Plate Move - Imager to Stage	10809		96 Well Greiner Hanging, 1 Drop	Plate Movement		trek1s131c	Tray39_4C_TK1SC_9mgml_2:1	abhisek	Minor	0 minute
2019/11/01 06:10:50	Plate Move - Storage to Stage	10810		96 Well Greiner Hanging, 1 Drop	Plate Movement		trek1s131c	Tray40_4C_TK1SC_9mgml_1:1	abhisek	Minor	0 minute
2019/11/01 06:06:33	Plate Inspection (Scheduled)	10809	106765	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	trek1s131c	Tray39_4C_TK1SC_9mgml_2:1	abhisek	Minor	4.6 minutes
2019/11/01 06:05:59	Plate Move - Storage to Stage	10809		96 Well Greiner Hanging, 1 Drop	Plate Movement		trek1s131c	Tray39_4C_TK1SC_9mgml_2:1	abhisek	Minor	0 minute
2019/11/01 04:49:34	Plate Move - Imager to Stage	10808		96 Well Greiner Hanging, 1 Drop	Plate Movement		20190926 Optimizations	H1/Malonate-26-Sep-19	leah	Fraser	0 minute
2019/11/01 04:42:06	Plate Inspection (Scheduled)	10808	106758	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	20190926 Optimizations	H1/Malonate-26-Sep-19	leah	Fraser	7.2 minutes
2019/11/01 04:41:33	Plate Move - Imager to Stage	10841		96 Well Greiner Hanging, 1 Drop	Plate Movement		Serinc3	Mb Class II-03-Oct-19	joana	Stroud	0 minute
2019/11/01 04:40:47	Plate Move - Storage to Stage	10808		96 Well Greiner Hanging, 1 Drop	Plate Movement		20190926 Optimizations	H1/Malonate-26-Sep-19	leah	Fraser	0 minute
2019/11/01 04:33:26	Plate Inspection (Scheduled)	10841	106755	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Serinc3	Mb Class II-03-Oct-19	joana	Stroud	7.9 minutes
2019/11/01 04:32:52	Plate Move - Imager to Stage	10840		96 Well Greiner Hanging, 1 Drop	Plate Movement		Serinc3	MemGold 2-03-Oct-19	joana	Stroud	0 minute
2019/11/01 04:32:05	Plate Move - Storage to Stage	10841		96 Well Greiner Hanging, 1 Drop	Plate Movement		Serinc3	Mb Class II-03-Oct-19	joana	Stroud	0 minute
2019/11/01 04:24:04	Plate Inspection (Scheduled)	10840	106753	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Serinc3	MemGold 2-03-Oct-19	joana	Stroud	8.6 minutes
2019/11/01 04:23:30	Plate Move - Imager to Stage	10961		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	PEGs II-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/11/01 04:22:48	Plate Move - Storage to Stage	10840		96 Well Greiner Hanging, 1 Drop	Plate Movement		Serinc3	MemGold 2-03-Oct-19	joana	Stroud	0 minute
2019/11/01 04:10:42	Plate Inspection (Scheduled)	10961	106751	96 Well MRC, 2 Drop	Visible		nbF3 and nb9 screen@	PEGs II-17-Oct-19-4C	Neha Nirwan	Minor	12.6 minutes
2019/11/01 04:10:08	Plate Move - Imager to Stage	10958		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	PACT-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/11/01 04:09:28	Plate Move - Storage to Stage	10961		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	PEGs II-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/11/01 03:58:09	Plate Inspection (Scheduled)	10958	106749	96 Well MRC, 2 Drop	Visible		nbF3 and nb9 screen@	PACT-17-Oct-19-4C	Neha Nirwan	Minor	11.8 minutes
2019/11/01 03:57:36	Plate Move - Imager to Stage	11020		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p41-2-MemGold 2-25-Oct-19-4C-[2]	fayal	Minor	0 minute
2019/11/01 03:56:58	Plate Move - Storage to Stage	10958		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	PACT-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/11/01 03:50:41	Plate Inspection (Scheduled)	11020	106748	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p41-2-MemGold 2-25-Oct-19-4C-[2]	fayal	Minor	6.7 minutes
2019/11/01 03:50:07	Plate Move - Imager to Stage	11019		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p41-1-MPD Suite-25-Oct-19-4C-[2]	fayal	Minor	0 minute
2019/11/01 03:49:27	Plate Move - Storage to Stage	11020		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p41-2-MemGold 2-25-Oct-19-4C-[2]	fayal	Minor	0 minute
2019/11/01 03:40:28	Plate Inspection (Scheduled)	11019	106746	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p41-1-MPD Suite-25-Oct-19-4C-[2]	fayal	Minor	9.5 minutes
2019/11/01 03:39:40	Plate Move - Imager to Stage	11018		96 Well Greiner Hanging, 1 Drop	Plate Movement		mTrek1	mtrek1m45-oct25-2-1	src	Minor	0 minute
2019/11/01 03:38:59	Plate Move - Storage to Stage	11019		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p41-1-MPD Suite-25-Oct-19-4C-[2]	fayal	Minor	0 minute
2019/11/01 03:32:52	Plate Inspection (Scheduled)	11018	106744	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	mTrek1	mtrek1m45-oct25-2-1	src	Minor	6.6 minutes
2019/11/01 03:31:42	Plate Move - Imager to Stage	11017		96 Well Greiner Hanging, 1 Drop	Plate Movement		mTrek1	mtrek1m4-5-oct25-1-1	src	Minor	0 minute
2019/11/01 03:30:55	Plate Move - Storage to Stage	11018		96 Well Greiner Hanging, 1 Drop	Plate Movement		mTrek1	mtrek1m45-oct25-2-1	src	Minor	0 minute
2019/11/01 03:25:26	Plate Inspection (Scheduled)	11017	106743	96 Well Greiner Hanging, 1 Drop	Visible		mTrek1	mtrek1m4-5-oct25-1-1	src	Minor	6 minutes
2019/11/01 03:24:23	Plate Move - Imager to Stage	10959		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	MPD Suite-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/11/01 03:23:48	Plate Move - Storage to Stage	11017		96 Well Greiner Hanging, 1 Drop	Plate Movement		mTrek1	mtrek1m4-5-oct25-1-1	src	Minor	0 minute
2019/11/01 03:12:33	Plate Inspection (Scheduled)	10959	106742	96 Well MRC, 2 Drop	Visible		nbF3 and nb9 screen@	MPD Suite-17-Oct-19-4C	Neha Nirwan	Minor	11.7 minutes
2019/11/01 03:11:12	Plate Move - Imager to Stage	10960		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	PEGs I-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/11/01 03:10:29	Plate Move - Storage to Stage	10959		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	MPD Suite-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/11/01 02:59:28	Plate Inspection (Scheduled)	10960	106740	96 Well MRC, 2 Drop	Visible	Visible (Default)	nbF3 and nb9 screen@	PEGs I-17-Oct-19-4C	Neha Nirwan	Minor	11.4 minutes
2019/11/01 02:58:30	Plate Move - Storage to Stage	10960		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	PEGs I-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/11/01 02:23:04	Plate Move - Imager to Stage	10957		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	Classics Lite-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/11/01 02:10:27	Plate Inspection (Scheduled)	10957	106738	96 Well MRC, 2 Drop	Visible		nbF3 and nb9 screen@	Classics Lite-17-Oct-19-4C	Neha Nirwan	Minor	12.2 minutes
2019/11/01 00:59:57	Plate Move - Imager to Stage	10956		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	JCSG Core IV-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/11/01 00:59:25	Plate Move - Storage to Stage	10957		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	Classics Lite-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/11/01 00:46:55	Plate Inspection (Scheduled)	10956	106736	96 Well MRC, 2 Drop	Visible		nbF3 and nb9 screen@	JCSG Core IV-17-Oct-19-4C	Neha Nirwan	Minor	12.9 minutes
2019/11/01 00:46:22	Plate Move - Imager to Stage	10955		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	JCSG Core III-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/11/01 00:45:51	Plate Move - Storage to Stage	10956		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	JCSG Core IV-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/11/01 00:34:00	Plate Inspection (Scheduled)	10955	106734	96 Well MRC, 2 Drop	Visible		nbF3 and nb9 screen@	JCSG Core III-17-Oct-19-4C	Neha Nirwan	Minor	12.2 minutes
2019/11/01 00:33:26	Plate Move - Imager to Stage	10954		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	JCSG Core II-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/11/01 00:32:53	Plate Move - Storage to Stage	10955		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	JCSG Core III-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/11/01 00:20:40	Plate Inspection (Scheduled)	10954	106732	96 Well MRC, 2 Drop	Visible		nbF3 and nb9 screen@	JCSG Core II-17-Oct-19-4C	Neha Nirwan	Minor	12.6 minutes
2019/11/01 00:20:07	Plate Move - Imager to Stage	10953		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	JCSG+-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/11/01 00:19:34	Plate Move - Storage to Stage	10954		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	JCSG Core II-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/11/01 00:06:22	Plate Inspection (Scheduled)	10953	106730	96 Well MRC, 2 Drop	Visible		nbF3 and nb9 screen@	JCSG+-17-Oct-19-4C	Neha Nirwan	Minor	13.6 minutes
2019/11/01 00:05:50	Plate Move - Storage to Stage	10953		96 Well MRC, 2 Drop	Plate Movement		nbF3 and nb9 screen@	JCSG+-17-Oct-19-4C	Neha Nirwan	Minor	0 minute
2019/10/31 20:18:40	Plate Move - Imager to Stage	11026		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-3-OPT-12-[2]+0.15mM btx 4C	fayal	Minor	0 minute
2019/10/31 20:10:28	Plate Inspection (Scheduled)	11026	106728	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p42-3-OPT-12-[2]+0.15mM btx 4C	fayal	Minor	7.9 minutes
2019/10/31 20:09:54	Plate Move - Imager to Stage	11025		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-2-Additive Screen-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0 minute
2019/10/31 20:09:20	Plate Move - Storage to Stage	11026		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-3-OPT-12-[2]+0.15mM btx 4C	fayal	Minor	0 minute
2019/10/31 19:59:39	Plate Inspection (Scheduled)	11025	106727	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p42-2-Additive Screen-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	10.1 minutes
2019/10/31 19:59:06	Plate Move - Imager to Stage	11024		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-1-Silver Bullets-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0 minute
2019/10/31 19:58:30	Plate Move - Storage to Stage	11025		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-2-Additive Screen-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0 minute
2019/10/31 19:49:38	Plate Inspection (Scheduled)	11024	106726	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p42-1-Silver Bullets-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	9.3 minutes
2019/10/31 19:49:08	Plate Move - Storage to Stage	11024		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-1-Silver Bullets-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0 minute
2019/10/31 19:48:32	Plate Move - Load Port to Stage	11026		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-3-OPT-12-[2]+0.15mM btx 4C	fayal	Minor	0 minute
2019/10/31 19:47:31	Plate Move - Load Port to Stage	11025		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-2-Additive Screen-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0 minute
2019/10/31 19:47:15	Plate Move - Load Port to Stage	11024		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-1-Silver Bullets-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0 minute
2019/10/31 05:59:32	Plate Move - Imager to Stage	10795		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	Classics Lite-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/31 05:53:10	Plate Inspection (Scheduled)	10795	106718	96 Well MRC, 2 Drop	Visible	Visible (Default)	20190925 nbf3 4 degrees	Classics Lite-25-Sep-19-4C	Neha Nirwan	Minor	6 minutes
2019/10/31 05:52:36	Plate Move - Imager to Stage	10793		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	Anions-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/31 05:51:55	Plate Move - Storage to Stage	10795		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	Classics Lite-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/31 05:45:49	Plate Inspection (Scheduled)	10793	106717	96 Well MRC, 2 Drop	Visible		20190925 nbf3 4 degrees	Anions-25-Sep-19-4C	Neha Nirwan	Minor	6.6 minutes
2019/10/31 05:45:16	Plate Move - Imager to Stage	10805		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	PEGs II-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/31 05:44:35	Plate Move - Storage to Stage	10793		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	Anions-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/31 05:39:03	Plate Inspection (Scheduled)	10805	106716	96 Well MRC, 2 Drop	Visible	Visible (Default)	20190925 nbf3 4 degrees	PEGs II-25-Sep-19-4C	Neha Nirwan	Minor	6 minutes
2019/10/31 05:38:30	Plate Move - Imager to Stage	10794		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	Cations-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/31 05:37:49	Plate Move - Storage to Stage	10805		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	PEGs II-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/31 05:31:22	Plate Inspection (Scheduled)	10794	106715	96 Well MRC, 2 Drop	Visible		20190925 nbf3 4 degrees	Cations-25-Sep-19-4C	Neha Nirwan	Minor	6.9 minutes
2019/10/31 05:30:50	Plate Move - Imager to Stage	10804		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	Cryos-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/31 05:30:06	Plate Move - Storage to Stage	10794		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	Cations-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/31 05:23:50	Plate Inspection (Scheduled)	10804	106714	96 Well MRC, 2 Drop	Visible		20190925 nbf3 4 degrees	Cryos-25-Sep-19-4C	Neha Nirwan	Minor	6.8 minutes
2019/10/31 05:23:17	Plate Move - Imager to Stage	10792		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	AmSO4-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/31 05:22:31	Plate Move - Storage to Stage	10804		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	Cryos-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/31 05:16:26	Plate Inspection (Scheduled)	10792	106713	96 Well MRC, 2 Drop	Visible		20190925 nbf3 4 degrees	AmSO4-25-Sep-19-4C	Neha Nirwan	Minor	6.7 minutes
2019/10/31 05:15:52	Plate Move - Imager to Stage	10801		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	MSGC-1-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/31 05:15:13	Plate Move - Storage to Stage	10792		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	AmSO4-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/31 05:09:00	Plate Inspection (Scheduled)	10801	106712	96 Well MRC, 2 Drop	Visible		20190925 nbf3 4 degrees	MSGC-1-25-Sep-19-4C	Neha Nirwan	Minor	6.7 minutes
2019/10/31 05:08:27	Plate Move - Storage to Stage	10801		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	MSGC-1-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/31 05:05:01	Plate Move - Imager to Stage	10802		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	MSGC-2-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/31 04:57:58	Plate Inspection (Scheduled)	10802	106711	96 Well MRC, 2 Drop	Visible		20190925 nbf3 4 degrees	MSGC-2-25-Sep-19-4C	Neha Nirwan	Minor	6.7 minutes
2019/10/31 04:57:25	Plate Move - Imager to Stage	10803		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	MSGC-3-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/31 04:56:47	Plate Move - Storage to Stage	10802		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	MSGC-2-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
2019/10/31 04:50:08	Plate Inspection (Scheduled)	10803	106710	96 Well MRC, 2 Drop	Visible		20190925 nbf3 4 degrees	MSGC-3-25-Sep-19-4C	Neha Nirwan	Minor	7.1 minutes
2019/10/31 04:49:34	Plate Move - Imager to Stage	10894		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191009 Opt	f11/peg3350-09-Oct-19	leah	Fraser	0 minute
2019/10/31 04:48:54	Plate Move - Storage to Stage	10803		96 Well MRC, 2 Drop	Plate Movement		20190925 nbf3 4 degrees	MSGC-3-25-Sep-19-4C	Neha Nirwan	Minor	0 minute
