Time	Event Type	Plate ID	Insp. ID	Plate Type	Light Path	Setting	Project	Experiment	User Name	Group	Duration
2019/12/01 02:25:28	Plate Inspection (Scheduled)	11281	109336	96 Well Greiner Hanging, 1 Drop	Visible		tQ4_CAM_DDM_CHS_EGTA	tQ4CAMEGT-Kv7Opt3_20	rashed	Minor	7.9 minutes
2019/12/01 02:06:26	Plate Move - Imager to Stage	11283		96 Well Greiner Hanging, 1 Drop	Plate Movement		tQ4_CAM_DDM_CHS_EGTA	tQ4CAMEGT-Kv7Opt4_20	rashed	Minor	0 minute
2019/12/01 02:05:51	Plate Move - Storage to Stage	11281		96 Well Greiner Hanging, 1 Drop	Plate Movement		tQ4_CAM_DDM_CHS_EGTA	tQ4CAMEGT-Kv7Opt3_20	rashed	Minor	0 minute
2019/12/01 01:57:59	Plate Inspection (Scheduled)	11283	109335	96 Well Greiner Hanging, 1 Drop	Visible		tQ4_CAM_DDM_CHS_EGTA	tQ4CAMEGT-Kv7Opt4_20	rashed	Minor	8.3 minutes
2019/12/01 01:16:53	Plate Move - Imager to Stage	11040		96 Well Laminex LCP	Plate Movement		20191102_MM_highConcScreens	MemAll	hkratochvil	DeGrado	0 minute
2019/12/01 01:12:14	Plate Move - Storage to Stage	11283		96 Well Greiner Hanging, 1 Drop	Plate Movement		tQ4_CAM_DDM_CHS_EGTA	tQ4CAMEGT-Kv7Opt4_20	rashed	Minor	0 minute
2019/12/01 00:54:53	Plate Move - Load Port to Stage	11276		96 Well Greiner Hanging, 1 Drop	Plate Movement		tQ4_CAM_DDM_CHS_EGTA	tQ4CAMEGTA-Kv7Opt1_20	rashed	Minor	0 minute
2019/12/01 00:54:37	Plate Move - Load Port to Stage	11278		96 Well Greiner Hanging, 1 Drop	Plate Movement		tQ4_CAM_DDM_CHS_EGTA	tQ4CAMEGTA-Kv7Opt2_4	rashed	Minor	0 minute
2019/12/01 00:53:45	Plate Move - Load Port to Stage	11281		96 Well Greiner Hanging, 1 Drop	Plate Movement		tQ4_CAM_DDM_CHS_EGTA	tQ4CAMEGT-Kv7Opt3_20	rashed	Minor	0 minute
2019/12/01 00:53:29	Plate Move - Load Port to Stage	11283		96 Well Greiner Hanging, 1 Drop	Plate Movement		tQ4_CAM_DDM_CHS_EGTA	tQ4CAMEGT-Kv7Opt4_20	rashed	Minor	0 minute
2019/12/01 00:35:55	Plate Inspection (Scheduled)	11040	109332	96 Well Laminex LCP	Ultraviolet	UV 1000ms (default), UV 500ms	20191102_MM_highConcScreens	MemAll	hkratochvil	DeGrado	40.8 minutes
2019/12/01 00:30:22	Plate Inspection (Scheduled)	11040	109332	96 Well Laminex LCP	Visible		20191102_MM_highConcScreens	MemAll	hkratochvil	DeGrado	5.6 minutes
2019/12/01 00:29:52	Plate Move - Imager to Stage	11041		96 Well Laminex LCP	Plate Movement		20191102_MM_highConcScreens	MM_MG2e5Optimize6-12	hkratochvil	DeGrado	0 minute
2019/12/01 00:24:50	Plate Move - Storage to Stage	11040		96 Well Laminex LCP	Plate Movement		20191102_MM_highConcScreens	MemAll	hkratochvil	DeGrado	0 minute
2019/12/01 00:03:21	Plate Inspection (Scheduled)	11041	109331	96 Well Laminex LCP	Ultraviolet	UV 1000ms (default), UV 500ms	20191102_MM_highConcScreens	MM_MG2e5Optimize6-12	hkratochvil	DeGrado	26.3 minutes
2019/12/01 00:00:20	Plate Inspection (Scheduled)	11041	109331	96 Well Laminex LCP	Visible	Visible (Default)	20191102_MM_highConcScreens	MM_MG2e5Optimize6-12	hkratochvil	DeGrado	3 minutes
2019/11/30 23:59:50	Plate Move - Storage to Stage	11041		96 Well Laminex LCP	Plate Movement		20191102_MM_highConcScreens	MM_MG2e5Optimize6-12	hkratochvil	DeGrado	0 minute
2019/11/30 13:21:13	Plate Move - Imager to Stage	11134		96 Well Laminex LCP	Plate Movement		20191023_aQ30_50mMOG	MG1b1Optimize	hkratochvil	DeGrado	0 minute
2019/11/30 13:09:46	Plate Inspection (Scheduled)	11134	109330	96 Well Laminex LCP	Ultraviolet	UV 250ms	20191023_aQ30_50mMOG	MG1b1Optimize	hkratochvil	DeGrado	11.1 minutes
2019/11/30 13:04:31	Plate Inspection (Scheduled)	11134	109330	96 Well Laminex LCP	Visible		20191023_aQ30_50mMOG	MG1b1Optimize	hkratochvil	DeGrado	5.3 minutes
2019/11/30 13:04:01	Plate Move - Imager to Stage	11120		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H3 63.1	JCSG Core I	leah	Fraser	0 minute
2019/11/30 13:03:14	Plate Move - Storage to Stage	11134		96 Well Laminex LCP	Plate Movement		20191023_aQ30_50mMOG	MG1b1Optimize	hkratochvil	DeGrado	0 minute
2019/11/30 12:55:07	Plate Inspection (Scheduled)	11120	109329	96 Well Greiner Hanging, 1 Drop	Visible		20191108 H3 63.1	JCSG Core I	leah	Fraser	8.7 minutes
2019/11/30 12:54:36	Plate Move - Imager to Stage	11121		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H3 63.1	JCSG Core III	leah	Fraser	0 minute
2019/11/30 12:53:45	Plate Move - Storage to Stage	11120		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H3 63.1	JCSG Core I	leah	Fraser	0 minute
2019/11/30 12:46:03	Plate Inspection (Scheduled)	11121	109328	96 Well Greiner Hanging, 1 Drop	Visible		20191108 H3 63.1	JCSG Core III	leah	Fraser	8.4 minutes
2019/11/30 12:45:33	Plate Move - Imager to Stage	11122		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H3 63.1	JCSG Core IV	leah	Fraser	0 minute
2019/11/30 12:44:43	Plate Move - Storage to Stage	11121		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H3 63.1	JCSG Core III	leah	Fraser	0 minute
2019/11/30 12:35:48	Plate Inspection (Scheduled)	11122	109327	96 Well Greiner Hanging, 1 Drop	Visible		20191108 H3 63.1	JCSG Core IV	leah	Fraser	9.6 minutes
2019/11/30 12:35:18	Plate Move - Imager to Stage	11124		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	JCSG Core II	leah	Fraser	0 minute
2019/11/30 12:34:32	Plate Move - Storage to Stage	11122		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H3 63.1	JCSG Core IV	leah	Fraser	0 minute
2019/11/30 12:26:16	Plate Inspection (Scheduled)	11124	109326	96 Well Greiner Hanging, 1 Drop	Visible		20191108 H2 90	JCSG Core II	leah	Fraser	8.9 minutes
2019/11/30 12:25:46	Plate Move - Imager to Stage	11133		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	MSGC-2	leah	Fraser	0 minute
2019/11/30 12:24:57	Plate Move - Storage to Stage	11124		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	JCSG Core II	leah	Fraser	0 minute
2019/11/30 12:14:42	Plate Inspection (Scheduled)	11133	109325	96 Well Greiner Hanging, 1 Drop	Visible		20191108 H2 90	MSGC-2	leah	Fraser	10.9 minutes
2019/11/30 12:14:11	Plate Move - Imager to Stage	11123		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	JCSG Core I	leah	Fraser	0 minute
2019/11/30 12:13:11	Plate Move - Storage to Stage	11133		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	MSGC-2	leah	Fraser	0 minute
2019/11/30 12:04:57	Plate Inspection (Scheduled)	11123	109324	96 Well Greiner Hanging, 1 Drop	Visible		20191108 H2 90	JCSG Core I	leah	Fraser	9.1 minutes
2019/11/30 12:04:26	Plate Move - Imager to Stage	11125		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	JCSG Core III	leah	Fraser	0 minute
2019/11/30 12:03:39	Plate Move - Storage to Stage	11123		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	JCSG Core I	leah	Fraser	0 minute
2019/11/30 11:56:05	Plate Inspection (Scheduled)	11125	109323	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	20191108 H2 90	JCSG Core III	leah	Fraser	8.2 minutes
2019/11/30 11:55:35	Plate Move - Imager to Stage	11126		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	JCSG Core IV	leah	Fraser	0 minute
2019/11/30 11:54:48	Plate Move - Storage to Stage	11125		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	JCSG Core III	leah	Fraser	0 minute
2019/11/30 11:47:29	Plate Inspection (Scheduled)	11126	109322	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	20191108 H2 90	JCSG Core IV	leah	Fraser	7.9 minutes
2019/11/30 11:46:59	Plate Move - Imager to Stage	11127		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	JCSG+	leah	Fraser	0 minute
2019/11/30 11:46:08	Plate Move - Storage to Stage	11126		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	JCSG Core IV	leah	Fraser	0 minute
2019/11/30 11:38:13	Plate Inspection (Scheduled)	11127	109321	96 Well Greiner Hanging, 1 Drop	Visible		20191108 H2 90	JCSG+	leah	Fraser	8.6 minutes
2019/11/30 11:37:43	Plate Move - Imager to Stage	11128		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	PACT	leah	Fraser	0 minute
2019/11/30 11:36:51	Plate Move - Storage to Stage	11127		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	JCSG+	leah	Fraser	0 minute
2019/11/30 11:27:34	Plate Inspection (Scheduled)	11128	109320	96 Well Greiner Hanging, 1 Drop	Visible		20191108 H2 90	PACT	leah	Fraser	10 minutes
2019/11/30 11:27:04	Plate Move - Imager to Stage	11129		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	PEGs I	leah	Fraser	0 minute
2019/11/30 11:26:16	Plate Move - Storage to Stage	11128		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	PACT	leah	Fraser	0 minute
2019/11/30 11:18:20	Plate Inspection (Scheduled)	11129	109319	96 Well Greiner Hanging, 1 Drop	Visible		20191108 H2 90	PEGs I	leah	Fraser	8.6 minutes
2019/11/30 11:17:51	Plate Move - Imager to Stage	11130		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	PEGs II	leah	Fraser	0 minute
2019/11/30 11:16:57	Plate Move - Storage to Stage	11129		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	PEGs I	leah	Fraser	0 minute
2019/11/30 11:07:20	Plate Inspection (Scheduled)	11130	109318	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	20191108 H2 90	PEGs II	leah	Fraser	10.3 minutes
2019/11/30 11:06:51	Plate Move - Imager to Stage	11132		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	Classics II	leah	Fraser	0 minute
2019/11/30 11:06:07	Plate Move - Storage to Stage	11130		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	PEGs II	leah	Fraser	0 minute
2019/11/30 10:58:11	Plate Inspection (Scheduled)	11132	109317	96 Well Greiner Hanging, 1 Drop	Visible		20191108 H2 90	Classics II	leah	Fraser	8.5 minutes
2019/11/30 10:57:41	Plate Move - Imager to Stage	11131		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	Classics I	leah	Fraser	0 minute
2019/11/30 10:56:38	Plate Move - Storage to Stage	11132		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	Classics II	leah	Fraser	0 minute
2019/11/30 10:48:10	Plate Inspection (Scheduled)	11131	109316	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	20191108 H2 90	Classics I	leah	Fraser	9.3 minutes
2019/11/30 10:47:40	Plate Move - Imager to Stage	11118		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 60	PEGs II	leah	Fraser	0 minute
2019/11/30 10:46:57	Plate Move - Storage to Stage	11131		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 90	Classics I	leah	Fraser	0 minute
2019/11/30 10:39:12	Plate Inspection (Scheduled)	11118	109315	96 Well Greiner Hanging, 1 Drop	Visible		20191108 H2 60	PEGs II	leah	Fraser	8.3 minutes
2019/11/30 10:38:42	Plate Move - Imager to Stage	11117		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 60	PEGs I	leah	Fraser	0 minute
2019/11/30 10:37:55	Plate Move - Storage to Stage	11118		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 60	PEGs II	leah	Fraser	0 minute
2019/11/30 10:29:34	Plate Inspection (Scheduled)	11117	109314	96 Well Greiner Hanging, 1 Drop	Visible		20191108 H2 60	PEGs I	leah	Fraser	8.9 minutes
2019/11/30 10:29:04	Plate Move - Imager to Stage	11116		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 60	PACT	leah	Fraser	0 minute
2019/11/30 10:28:09	Plate Move - Storage to Stage	11117		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 60	PEGs I	leah	Fraser	0 minute
2019/11/30 10:20:10	Plate Inspection (Scheduled)	11116	109313	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	20191108 H2 60	PACT	leah	Fraser	8.7 minutes
2019/11/30 10:19:40	Plate Move - Imager to Stage	11115		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 60	JCSG+	leah	Fraser	0 minute
2019/11/30 10:18:51	Plate Move - Storage to Stage	11116		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 60	PACT	leah	Fraser	0 minute
2019/11/30 10:10:37	Plate Inspection (Scheduled)	11115	109312	96 Well Greiner Hanging, 1 Drop	Visible		20191108 H2 60	JCSG+	leah	Fraser	8.9 minutes
2019/11/30 10:10:07	Plate Move - Imager to Stage	11114		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 60	JCSG Core IV	leah	Fraser	0 minute
2019/11/30 10:09:07	Plate Move - Storage to Stage	11115		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 60	JCSG+	leah	Fraser	0 minute
2019/11/30 10:00:58	Plate Inspection (Scheduled)	11114	109311	96 Well Greiner Hanging, 1 Drop	Visible		20191108 H2 60	JCSG Core IV	leah	Fraser	9 minutes
2019/11/30 10:00:28	Plate Move - Imager to Stage	11113		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 60	JCSG Core III	leah	Fraser	0 minute
2019/11/30 09:59:47	Plate Move - Storage to Stage	11114		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 60	JCSG Core IV	leah	Fraser	0 minute
2019/11/30 09:51:48	Plate Inspection (Scheduled)	11113	109310	96 Well Greiner Hanging, 1 Drop	Visible		20191108 H2 60	JCSG Core III	leah	Fraser	8.5 minutes
2019/11/30 09:51:18	Plate Move - Imager to Stage	11112		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 60	JCSG Core II	leah	Fraser	0 minute
2019/11/30 09:50:34	Plate Move - Storage to Stage	11113		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 60	JCSG Core III	leah	Fraser	0 minute
2019/11/30 09:42:24	Plate Inspection (Scheduled)	11112	109309	96 Well Greiner Hanging, 1 Drop	Visible		20191108 H2 60	JCSG Core II	leah	Fraser	8.7 minutes
2019/11/30 09:41:54	Plate Move - Imager to Stage	11111		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 60	JCSG Core I	leah	Fraser	0 minute
2019/11/30 09:41:11	Plate Move - Storage to Stage	11112		96 Well Greiner Hanging, 1 Drop	Plate Movement		20191108 H2 60	JCSG Core II	leah	Fraser	0 minute
