Time	Event Type	Plate ID	Insp. ID	Plate Type	Light Path	Setting	Project	Experiment	User Name	Group	Duration
2019/11/30 08:56:26	Plate Move - Imager to Stage	11177		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D-N147D	Tray01_DD_400/200nL_5mgml	abhisek	Minor	0 minute
2019/11/30 08:55:36	Plate Move - Storage to Stage	11178		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D-N147D	Tray02_DD_400/180nL_5mgml	abhisek	Minor	0 minute
2019/11/30 08:47:26	Plate Inspection (Scheduled)	11177	109302	96 Well Greiner Hanging, 1 Drop	Visible		Trek-1_I110D-N147D	Tray01_DD_400/200nL_5mgml	abhisek	Minor	8.8 minutes
2019/11/30 08:46:53	Plate Move - Imager to Stage	11179		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D-N147D	Tray03_DD_600/300nL_5mgml	abhisek	Minor	0 minute
2019/11/30 08:45:54	Plate Move - Storage to Stage	11177		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D-N147D	Tray01_DD_400/200nL_5mgml	abhisek	Minor	0 minute
2019/11/30 08:38:25	Plate Inspection (Scheduled)	11179	109300	96 Well Greiner Hanging, 1 Drop	Visible		Trek-1_I110D-N147D	Tray03_DD_600/300nL_5mgml	abhisek	Minor	8.3 minutes
2019/11/30 08:37:51	Plate Move - Imager to Stage	11180		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D-N147D	Tray04_DD_300/150nL_5mgml	abhisek	Minor	0 minute
2019/11/30 08:36:29	Plate Move - Storage to Stage	11179		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D-N147D	Tray03_DD_600/300nL_5mgml	abhisek	Minor	0 minute
2019/11/30 08:27:05	Plate Inspection (Scheduled)	11180	109298	96 Well Greiner Hanging, 1 Drop	Visible		Trek-1_I110D-N147D	Tray04_DD_300/150nL_5mgml	abhisek	Minor	10.6 minutes
2019/11/30 08:26:33	Plate Move - Storage to Stage	11180		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D-N147D	Tray04_DD_300/150nL_5mgml	abhisek	Minor	0 minute
2019/11/30 05:25:29	Plate Move - Imager to Stage	11273		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D	Tray01_I110D_5.4mgml_300/150nl	abhisek	Minor	0 minute
2019/11/30 05:20:20	Plate Inspection (Scheduled)	11273	109274	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Trek-1_I110D	Tray01_I110D_5.4mgml_300/150nl	abhisek	Minor	4.8 minutes
2019/11/30 05:19:47	Plate Move - Imager to Stage	11274		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D	Tray02_I110D_5.4mgml_300/180nl	abhisek	Minor	0 minute
2019/11/30 05:19:15	Plate Move - Storage to Stage	11273		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D	Tray01_I110D_5.4mgml_300/150nl	abhisek	Minor	0 minute
2019/11/30 05:13:13	Plate Inspection (Scheduled)	11274	109272	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Trek-1_I110D	Tray02_I110D_5.4mgml_300/180nl	abhisek	Minor	6.4 minutes
2019/11/30 05:12:39	Plate Move - Storage to Stage	11274		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D	Tray02_I110D_5.4mgml_300/180nl	abhisek	Minor	0 minute
2019/11/30 03:51:33	Plate Move - Imager to Stage	11020		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p41-2-MemGold 2-25-Oct-19-4C-[2]	fayal	Minor	0 minute
2019/11/30 03:44:42	Plate Inspection (Scheduled)	11020	109262	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p41-2-MemGold 2-25-Oct-19-4C-[2]	fayal	Minor	6.5 minutes
2019/11/30 03:44:09	Plate Move - Imager to Stage	11019		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p41-1-MPD Suite-25-Oct-19-4C-[2]	fayal	Minor	0 minute
2019/11/30 03:42:53	Plate Move - Storage to Stage	11020		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p41-2-MemGold 2-25-Oct-19-4C-[2]	fayal	Minor	0 minute
2019/11/30 03:32:13	Plate Inspection (Scheduled)	11019	109260	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p41-1-MPD Suite-25-Oct-19-4C-[2]	fayal	Minor	11.7 minutes
2019/11/30 03:31:40	Plate Move - Imager to Stage	11018		96 Well Greiner Hanging, 1 Drop	Plate Movement		mTrek1	mtrek1m45-oct25-2-1	src	Minor	0 minute
2019/11/30 03:31:01	Plate Move - Storage to Stage	11019		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p41-1-MPD Suite-25-Oct-19-4C-[2]	fayal	Minor	0 minute
2019/11/30 03:25:01	Plate Inspection (Scheduled)	11018	109259	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	mTrek1	mtrek1m45-oct25-2-1	src	Minor	6.5 minutes
2019/11/30 03:24:28	Plate Move - Imager to Stage	11017		96 Well Greiner Hanging, 1 Drop	Plate Movement		mTrek1	mtrek1m4-5-oct25-1-1	src	Minor	0 minute
2019/11/30 03:23:48	Plate Move - Storage to Stage	11018		96 Well Greiner Hanging, 1 Drop	Plate Movement		mTrek1	mtrek1m45-oct25-2-1	src	Minor	0 minute
2019/11/30 03:18:07	Plate Inspection (Scheduled)	11017	109258	96 Well Greiner Hanging, 1 Drop	Visible		mTrek1	mtrek1m4-5-oct25-1-1	src	Minor	6.2 minutes
2019/11/30 03:17:36	Plate Move - Storage to Stage	11017		96 Well Greiner Hanging, 1 Drop	Plate Movement		mTrek1	mtrek1m4-5-oct25-1-1	src	Minor	0 minute
2019/11/29 08:08:17	Plate Move - Imager to Stage	11026		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-3-OPT-12-[2]+0.15mM btx 4C	fayal	Minor	0 minute
2019/11/29 08:00:16	Plate Inspection (Scheduled)	11026	109231	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p42-3-OPT-12-[2]+0.15mM btx 4C	fayal	Minor	7.8 minutes
2019/11/29 07:59:43	Plate Move - Imager to Stage	11025		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-2-Additive Screen-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0 minute
2019/11/29 07:59:19	Plate Move - Storage to Stage	11026		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-3-OPT-12-[2]+0.15mM btx 4C	fayal	Minor	0 minute
2019/11/29 07:54:59	Plate Inspection (Scheduled)	11025	109230	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Fayal	p42-2-Additive Screen-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	4.5 minutes
2019/11/29 07:54:25	Plate Move - Imager to Stage	11024		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-1-Silver Bullets-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0 minute
2019/11/29 07:53:55	Plate Move - Storage to Stage	11025		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-2-Additive Screen-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0 minute
2019/11/29 07:47:45	Plate Inspection (Scheduled)	11024	109228	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Fayal	p42-1-Silver Bullets-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	6.5 minutes
2019/11/29 07:47:14	Plate Move - Storage to Stage	11024		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p42-1-Silver Bullets-31-Oct-19-4C-[2]+0.15mM btx	fayal	Minor	0 minute
2019/11/29 05:25:22	Plate Move - Imager to Stage	11273		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D	Tray01_I110D_5.4mgml_300/150nl	abhisek	Minor	0 minute
2019/11/29 05:20:15	Plate Inspection (Scheduled)	11273	109212	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Trek-1_I110D	Tray01_I110D_5.4mgml_300/150nl	abhisek	Minor	4.8 minutes
2019/11/29 05:19:42	Plate Move - Imager to Stage	11274		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D	Tray02_I110D_5.4mgml_300/180nl	abhisek	Minor	0 minute
2019/11/29 05:19:10	Plate Move - Storage to Stage	11273		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D	Tray01_I110D_5.4mgml_300/150nl	abhisek	Minor	0 minute
2019/11/29 05:13:10	Plate Inspection (Scheduled)	11274	109211	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Trek-1_I110D	Tray02_I110D_5.4mgml_300/180nl	abhisek	Minor	6.3 minutes
2019/11/29 05:12:37	Plate Move - Storage to Stage	11274		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D	Tray02_I110D_5.4mgml_300/180nl	abhisek	Minor	0 minute
2019/11/29 02:47:47	Plate Move - Imager to Stage	11222		96 Well MRC, 2 Drop	Plate Movement		20191121 b2anbf3 SM	MPD Suite-21-Nov-19-4C	Neha Nirwan	Minor	0 minute
2019/11/29 02:35:24	Plate Inspection (Scheduled)	11222	109195	96 Well MRC, 2 Drop	Visible		20191121 b2anbf3 SM	MPD Suite-21-Nov-19-4C	Neha Nirwan	Minor	12.1 minutes
2019/11/29 02:34:53	Plate Move - Storage to Stage	11222		96 Well MRC, 2 Drop	Plate Movement		20191121 b2anbf3 SM	MPD Suite-21-Nov-19-4C	Neha Nirwan	Minor	0 minute
2019/11/28 05:25:56	Plate Move - Imager to Stage	11273		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D	Tray01_I110D_5.4mgml_300/150nl	abhisek	Minor	0 minute
2019/11/28 05:20:46	Plate Inspection (Scheduled)	11273	109133	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Trek-1_I110D	Tray01_I110D_5.4mgml_300/150nl	abhisek	Minor	4.9 minutes
2019/11/28 05:20:12	Plate Move - Imager to Stage	11274		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D	Tray02_I110D_5.4mgml_300/180nl	abhisek	Minor	0 minute
2019/11/28 05:19:40	Plate Move - Storage to Stage	11273		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D	Tray01_I110D_5.4mgml_300/150nl	abhisek	Minor	0 minute
2019/11/28 05:13:14	Plate Inspection (Scheduled)	11274	109131	96 Well Greiner Hanging, 1 Drop	Visible		Trek-1_I110D	Tray02_I110D_5.4mgml_300/180nl	abhisek	Minor	6.8 minutes
2019/11/28 05:12:41	Plate Move - Storage to Stage	11274		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D	Tray02_I110D_5.4mgml_300/180nl	abhisek	Minor	0 minute
2019/11/28 02:47:48	Plate Move - Imager to Stage	11222		96 Well MRC, 2 Drop	Plate Movement		20191121 b2anbf3 SM	MPD Suite-21-Nov-19-4C	Neha Nirwan	Minor	0 minute
2019/11/28 02:35:25	Plate Inspection (Scheduled)	11222	109116	96 Well MRC, 2 Drop	Visible		20191121 b2anbf3 SM	MPD Suite-21-Nov-19-4C	Neha Nirwan	Minor	12.1 minutes
2019/11/28 02:34:51	Plate Move - Storage to Stage	11222		96 Well MRC, 2 Drop	Plate Movement		20191121 b2anbf3 SM	MPD Suite-21-Nov-19-4C	Neha Nirwan	Minor	0 minute
2019/11/27 17:31:16	Plate Move - Imager to Stage	11273		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D	Tray01_I110D_5.4mgml_300/150nl	abhisek	Minor	0 minute
2019/11/27 17:23:48	Plate Inspection (Scheduled)	11273	109091	96 Well Greiner Hanging, 1 Drop	Visible		Trek-1_I110D	Tray01_I110D_5.4mgml_300/150nl	abhisek	Minor	7.2 minutes
2019/11/27 17:23:15	Plate Move - Imager to Stage	11274		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D	Tray02_I110D_5.4mgml_300/180nl	abhisek	Minor	0 minute
2019/11/27 17:22:43	Plate Move - Storage to Stage	11273		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D	Tray01_I110D_5.4mgml_300/150nl	abhisek	Minor	0 minute
2019/11/27 17:14:17	Plate Inspection (Scheduled)	11274	109090	96 Well Greiner Hanging, 1 Drop	Visible		Trek-1_I110D	Tray02_I110D_5.4mgml_300/180nl	abhisek	Minor	8.8 minutes
2019/11/27 17:13:43	Plate Move - Storage to Stage	11274		96 Well Greiner Hanging, 1 Drop	Plate Movement		Trek-1_I110D	Tray02_I110D_5.4mgml_300/180nl	abhisek	Minor	0 minute
